0	2026-06-25 16:32:33	#ARC-FILE#	1.1a	2026-05-01	2026-05-31	COBAS INTEGRA400	400252	3.6.2.1904 (1904)	CHARLES DRALEKU																
10	2026-05-11 19:32:12	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.2437	  68.4669					  0.98	  57.73	 	 	 
10	2026-05-11 19:32:13	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4054	 -3.4387					  0.94	  55.99	 	 	 
10	2026-05-11 19:32:13	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.585	  138.639					  1.01	 -49.44	 	 	 
10	2026-05-11 19:34:50	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.2307	  68.5316					  0.98	  57.16	 	 	 
10	2026-05-11 19:34:50	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.3795	 -3.3869					  0.95	  55.82	 	 	 
10	2026-05-11 19:34:50	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.649	  138.639					  1.01	 -49.12	 	 	 
10	2026-05-11 19:37:28	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.2825	  68.5963					  0.98	  57.06	 	 	 
10	2026-05-11 19:37:28	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4054	 -3.2446					  0.95	  55.56	 	 	 
10	2026-05-11 19:37:28	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.636	  138.613					  1.01	 -49.06	 	 	 
10	2026-05-11 19:40:06	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.2825	  68.6610					  0.98	  56.58	 	 	 
10	2026-05-11 19:40:06	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.3795	 -3.3352					  0.95	  55.70	 	 	 
10	2026-05-11 19:40:06	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.675	  138.639					  1.01	 -48.99	 	 	 
10	2026-05-11 19:42:43	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.3342	  68.5446					  0.98	  57.83	 	 	 
10	2026-05-11 19:42:44	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4184	 -3.3093					  0.95	  55.73	 	 	 
10	2026-05-11 19:42:44	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.636	  138.677					  1.01	 -49.38	 	 	 
10	2026-05-11 19:43:09	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  126.941	  136.814					  1.01	 -48.55	 	 	 
10	2026-05-11 19:43:09	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.8684	  68.0399					  0.99	  58.12	 	 	 
10	2026-05-11 19:43:09	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  22.6476	 -2.1965					  0.96	  55.99	 	 	 
10	2026-05-11 19:45:21	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.2695	  68.5704					  0.98	  57.16	 	 	 
10	2026-05-11 19:45:21	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.3795	 -3.3223					  0.95	  55.67	 	 	 
10	2026-05-11 19:45:22	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.727	  138.742					  1.01	 -49.25	 	 	 
10	2026-05-11 19:47:59	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.2954	  68.5834					  0.98	  57.25	 	 	 
10	2026-05-11 19:47:59	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4442	 -3.3611					  0.95	  55.91	 	 	 
10	2026-05-11 19:47:59	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.701	  138.768					  1.01	 -49.50	 	 	 
10	2026-05-11 19:50:37	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.3472	  68.5834					  0.98	  57.64	 	 	 
10	2026-05-11 19:50:37	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4572	 -3.3611					  0.95	  55.94	 	 	 
10	2026-05-11 19:50:38	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.727	  138.781					  1.01	 -49.44	 	 	 
10	2026-05-11 19:53:15	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.3213	  68.6222					  0.98	  57.16	 	 	 
10	2026-05-11 19:53:15	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4313	 -3.2964					  0.95	  55.73	 	 	 
10	2026-05-11 19:53:15	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.792	  138.768					  1.01	 -49.06	 	 	 
10	2026-05-11 19:55:52	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.2825	  68.6351					  0.98	  56.77	 	 	 
10	2026-05-11 19:55:53	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4572	 -3.4128					  0.95	  56.05	 	 	 
10	2026-05-11 19:55:53	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.766	  138.768					  1.01	 -49.18	 	 	 
10	2026-05-11 19:58:30	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.3472	  68.5834					  0.98	  57.64	 	 	 
10	2026-05-11 19:58:30	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4442	 -3.3740					  0.95	  55.94	 	 	 
10	2026-05-11 19:58:31	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.714	  138.820					  1.01	 -49.69	 	 	 
10	2026-05-11 20:01:08	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.3601	  68.6222					  0.98	  57.45	 	 	 
10	2026-05-11 20:01:08	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4184	 -3.3740					  0.95	  55.88	 	 	 
10	2026-05-11 20:01:08	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.805	  138.859					  1.01	 -49.44	 	 	 
10	2026-05-11 20:03:46	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.3860	  68.6481					  0.98	  57.45	 	 	 
10	2026-05-11 20:03:46	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4572	 -3.3481					  0.95	  55.91	 	 	 
10	2026-05-11 20:03:46	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.766	  138.807					  1.01	 -49.38	 	 	 
10	2026-05-11 20:06:24	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.2954	  68.6998					  0.98	  56.39	 	 	 
10	2026-05-11 20:06:24	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.3407	 -3.2834					  0.94	  55.50	 	 	 
10	2026-05-11 20:06:24	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.882	  138.768					  1.01	 -48.61	 	 	 
10	2026-05-11 20:09:01	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.3989	  68.6740					  0.98	  57.35	 	 	 
10	2026-05-11 20:09:02	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4701	 -3.2834					  0.95	  55.79	 	 	 
10	2026-05-11 20:09:02	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.766	  138.833					  1.01	 -49.50	 	 	 
10	2026-05-11 20:11:39	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.4766	  68.6740					  0.98	  57.93	 	 	 
10	2026-05-11 20:11:39	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.5219	 -3.3223					  0.95	  55.99	 	 	 
10	2026-05-11 20:11:40	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.766	  138.846					  1.01	 -49.57	 	 	 
10	2026-05-11 20:14:17	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.3989	  68.6481					  0.98	  57.54	 	 	 
10	2026-05-11 20:14:17	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4442	 -3.3481					  0.95	  55.88	 	 	 
10	2026-05-11 20:14:17	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.830	  138.859					  1.01	 -49.31	 	 	 
10	2026-05-11 20:16:55	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.4377	  68.6351					  0.98	  57.93	 	 	 
10	2026-05-11 20:16:55	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4442	 -3.3611					  0.95	  55.91	 	 	 
10	2026-05-11 20:16:55	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.843	  138.923					  1.01	 -49.57	 	 	 
10	2026-05-11 20:52:47	CL-I	ISE	82426101 / 81414601			mmol/L	>	  115.0	  72.0					  128.507	  138.600					  1.01	 -49.63	 	 	 
10	2026-05-11 20:58:19	NA-I	ISE	82426101 / 81414601			mmol/L	>	  150.0	  110.0					  76.5283	  68.7775					  0.98	  57.54	 	 	 
10	2026-05-11 20:58:19	K-I	ISE	82426101 / 81414601			mmol/L	>	  5.00	  1.80					  21.6383	 -3.1799					  0.94	  55.94	 	 	 
10	2026-05-11 20:58:20	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.714	  138.768					  1.01	 -49.44	 	 	 
10	2026-05-11 21:01:27	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.6189	  68.8292					  0.98	  57.83	 	 	 
10	2026-05-11 21:01:27	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.6383	 -3.2187					  0.95	  56.02	 	 	 
10	2026-05-11 21:01:27	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.610	  138.677					  1.01	 -49.50	 	 	 
10	2026-05-11 21:04:04	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.5930	  68.8551					  0.98	  57.45	 	 	 
10	2026-05-11 21:04:05	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.5089	 -3.2834					  0.95	  55.88	 	 	 
10	2026-05-11 21:04:05	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.610	  138.613					  1.01	 -49.18	 	 	 
10	2026-05-11 21:06:42	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.5801	  68.9327					  0.98	  56.77	 	 	 
10	2026-05-11 21:06:43	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.5219	 -3.2058					  0.95	  55.73	 	 	 
10	2026-05-11 21:06:43	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.623	  138.561					  1.01	 -48.87	 	 	 
10	2026-05-11 21:09:20	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.4636	  68.7645					  0.98	  57.16	 	 	 
10	2026-05-11 21:09:20	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4054	 -3.3740					  0.95	  55.85	 	 	 
10	2026-05-11 21:09:20	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.649	  138.703					  1.01	 -49.44	 	 	 
10	2026-05-11 21:11:58	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.5542	  68.8033					  0.98	  57.54	 	 	 
10	2026-05-11 21:11:58	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4054	 -3.3740					  0.95	  55.85	 	 	 
10	2026-05-11 21:11:58	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.636	  138.652					  1.01	 -49.25	 	 	 
10	2026-05-11 21:14:36	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.5413	  68.8292					  0.98	  57.25	 	 	 
10	2026-05-11 21:14:36	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4442	 -3.3740					  0.95	  55.94	 	 	 
10	2026-05-11 21:14:36	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.610	  138.665					  1.01	 -49.44	 	 	 
10	2026-05-11 21:17:13	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.4119	  68.7775					  0.98	  56.68	 	 	 
10	2026-05-11 21:17:14	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.3148	 -3.4128					  0.94	  55.73	 	 	 
10	2026-05-11 21:17:14	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.727	  138.690					  1.01	 -48.99	 	 	 
10	2026-05-11 21:19:51	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.5413	  68.8033					  0.98	  57.45	 	 	 
10	2026-05-11 21:19:51	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4184	 -3.3611					  0.95	  55.85	 	 	 
10	2026-05-11 21:19:51	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.610	  138.665					  1.01	 -49.44	 	 	 
10	2026-05-11 21:22:29	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.4895	  68.6481					  0.98	  58.21	 	 	 
10	2026-05-11 21:22:29	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4054	 -3.3740					  0.95	  55.85	 	 	 
10	2026-05-11 21:22:29	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.688	  138.807					  1.01	 -49.76	 	 	 
10	2026-05-12 06:25:55	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.0791	  67.6259					  0.98	  55.33	 	 	 
10	2026-05-12 06:25:55	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  20.7973	 -3.7751					  0.94	  55.38	 	 	 
10	2026-05-12 06:25:55	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  124.651	  135.080					  1.01	 -51.28	 	 	 
10	2026-05-12 12:38:28	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  126.825	  136.956					  1.01	 -49.82	 	 	 
10	2026-05-12 12:38:28	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.6743	  67.8717					  0.99	  57.93	 	 	 
10	2026-05-12 12:38:28	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4572	 -3.8787					  0.95	  57.10	 	 	 
10	2026-05-12 21:29:02	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.7030	 -3.2317					  0.95	  56.20	 	 	 
10	2026-05-12 21:33:16	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.5671	  68.8680					  0.98	  57.16	 	 	 
10	2026-05-12 21:33:16	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.5478	 -3.2446					  0.95	  55.88	 	 	 
10	2026-05-12 21:33:16	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.701	  138.639					  1.01	 -48.87	 	 	 
10	2026-05-13 06:40:22	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4960	 -3.5293					  0.94	  56.40	 	 	 
10	2026-05-13 06:40:22	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.6355	  67.9235					  0.98	  57.25	 	 	 
10	2026-05-13 06:40:22	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  126.579	  136.918					  1.01	 -50.84	 	 	 
10	2026-05-13 14:53:48	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  22.8029	 -1.7954					  0.94	  55.44	 	 	 
10	2026-05-13 14:53:48	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.6484	  67.9752					  0.98	  56.97	 	 	 
10	2026-05-13 14:53:49	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  127.329	  137.293					  1.01	 -48.99	 	 	 
10	2026-05-13 17:32:38	BILT3	C.f.a.s.	768541	3854	92029501	mg/dL	 	  4.22	  0.00					  0.01955	  0.00099					  0.0009896	  3886.1571	 	 	 
10	2026-05-13 17:33:52	CREJ2	C.f.a.s.	768541	43935	93113501	mg/dL	 	  4.06	  0.00					  0.01430	  0.00015					  0.0001519	  25402.197	 	 	 
10	2026-05-13 17:35:28	MG-2	C.f.a.s.	768541	16823	87834101	mg/dL	 	  2.67	  0.00					 -0.1449	 -0.6859					 -0.685919	  2.0310547	 	 	 
10	2026-05-13 18:03:14	LACT2	C.f.a.s.	768541	15010	91956301	mmol/L	 	  3.39	  0.00					  0.23985	  0.00332					  0.0033179	  14.332152	 	 	 
10	2026-05-13 21:19:20	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  22.8288	 -2.0542					  0.95	  56.08	 	 	 
10	2026-05-13 21:19:20	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.3601	  68.5446					  0.98	  58.02	 	 	 
10	2026-05-13 21:19:20	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.106	  138.121					  1.01	 -49.25	 	 	 
10	2026-05-14 06:25:36	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.2243	 -3.5034					  0.94	  55.73	 	 	 
10	2026-05-14 06:25:36	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.8425	  68.5316					  0.98	  54.28	 	 	 
10	2026-05-14 06:25:37	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  126.514	  136.426					  1.01	 -48.74	 	 	 
10	2026-05-14 11:46:26	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.3795	 -4.0728					  0.94	  57.36	 	 	 
10	2026-05-14 11:46:26	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.9978	  68.3246					  0.98	  56.97	 	 	 
10	2026-05-14 11:46:27	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  127.679	  137.681					  1.01	 -49.18	 	 	 
10	2026-05-14 14:14:34	CA2	C.f.a.s.	768541	86119	88237901	mg/dL	 	  11.50	  0.00					  0.14009	  0.00476					  0.0047612	  21.244510	 	 	 
10	2026-05-14 17:33:52	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.3860	  68.6740					  0.98	  57.25	 	 	 
10	2026-05-14 17:33:52	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.080	  138.250					  1.01	 -50.01	 	 	 
10	2026-05-14 17:33:52	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.5995	 -3.8269					  0.94	  57.31	 	 	 
10	2026-05-15 11:27:37	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.4701	 -3.5422					  0.93	  56.37	 	 	 
10	2026-05-15 11:27:37	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.8684	  68.3246					  0.98	  56.01	 	 	 
10	2026-05-15 11:27:38	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  127.381	  137.384					  1.01	 -49.18	 	 	 
10	2026-05-15 18:45:51	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.7807	 -3.1670					  0.94	  56.23	 	 	 
10	2026-05-15 18:45:51	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  127.951	  138.030					  1.01	 -49.57	 	 	 
10	2026-05-15 18:45:51	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.2954	  68.6998					  0.98	  56.39	 	 	 
10	2026-05-16 06:25:43	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.9101	 -2.2483					  0.93	  54.45	 	 	 
10	2026-05-16 10:22:41	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.2307	  68.4928					  0.98	  57.45	 	 	 
10	2026-05-16 10:22:42	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.6901	 -3.5681					  0.93	  56.93	 	 	 
10	2026-05-16 10:22:42	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  127.925	  138.030					  1.01	 -49.69	 	 	 
10	2026-05-17 06:25:36	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.9072	  68.2340					  0.98	  56.97	 	 	 
10	2026-05-17 06:25:37	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  22.4665	 -2.5847					  0.93	  56.46	 	 	 
10	2026-05-17 06:25:37	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  126.242	  136.284					  1.01	 -49.38	 	 	 
10	2026-05-17 16:33:12	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  127.446	  137.526					  1.01	 -49.57	 	 	 
10	2026-05-17 16:33:12	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  22.0653	 -2.9341					  0.93	  56.34	 	 	 
10	2026-05-17 16:33:12	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.1143	  68.3375					  0.98	  57.73	 	 	 
10	2026-05-17 16:37:04	CA2	C.f.a.s.	768541	86119	88237901	mg/dL	 	  11.50	  0.00					  0.14113	  0.00505					  0.0050469	  21.127471	 	 	 
10	2026-05-18 06:39:26	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  74.9109	  67.2247					  0.97	  57.06	 	 	 
10	2026-05-18 06:39:26	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  22.5571	 -2.3259					  0.92	  56.08	 	 	 
10	2026-05-18 06:39:26	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  125.699	  135.740					  1.01	 -49.38	 	 	 
10	2026-05-18 09:49:44	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.0014	  67.5741					  0.97	  55.14	 	 	 
10	2026-05-18 09:49:44	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.3666	 -3.3223					  0.92	  55.64	 	 	 
10	2026-05-18 09:49:44	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  125.388	  135.494					  1.01	 -49.69	 	 	 
10	2026-05-18 15:13:34	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.3638	  67.8199					  0.98	  56.01	 	 	 
10	2026-05-18 15:13:34	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.6772	 -2.9599					  0.92	  55.53	 	 	 
10	2026-05-18 15:13:34	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  126.488	  136.529					  1.01	 -49.38	 	 	 
10	2026-05-18 19:55:10	CRP4	CFASP	786562	14516	86493001	mg/L	 	  313.01	  178.00	  94.71	  31.50	  9.04	  0.01	  0.51636	  0.44675	  0.35633	  0.20305	  0.07613	 -0.0022	#ERR	#ERR	#ERR	#ERR	#ERR
10	2026-05-18 20:11:00	CO2-L	AMM-S	858152	25048	82350701	mmol/L	>	  29.3	  0.0					  0.16240	  0.01886					  0.0188643	  204.12653	 	 	 
10	2026-05-18 20:33:18	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.2473	  67.7682					  0.97	  55.52	 	 	 
10	2026-05-18 20:33:18	K-I	ISE	82426101 / 81414601			mmol/L	 	  5.00	  1.80					  21.5995	 -3.0893					  0.92	  55.64	 	 	 
10	2026-05-18 20:33:18	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  126.644	  136.387					  1.01	 -47.91	 	 	 
10	2026-05-19 09:31:54	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.3638	  67.7035					  0.97	  56.87	 	 	 
10	2026-05-19 09:31:54	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  126.307	  136.491					  1.02	 -50.07	 	 	 
10	2026-05-19 10:27:15	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.1179	  67.3024					  0.96	  58.02	 	 	 
10	2026-05-19 10:27:16	K-I	ISE	82426101 / 81414601			mmol/L	SOL1 F DEV	  5.00	  1.80					  20.4091	 -5.1209					  0.88	  57.54	 	 	 
10	2026-05-19 10:27:16	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  127.627	  137.681					  1.02	 -49.44	 	 	 
10	2026-05-19 11:32:49	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.1050	  67.2894					  0.96	  58.02	 	 	 
10	2026-05-19 11:32:49	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  127.963	  137.979					  1.02	 -49.25	 	 	 
10	2026-05-19 11:39:46	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.0014	  67.1989					  0.96	  57.93	 	 	 
10	2026-05-19 11:39:46	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  127.976	  138.147					  1.02	 -50.01	 	 	 
10	2026-05-19 15:35:46	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.3767	  67.5870					  0.96	  57.83	 	 	 
10	2026-05-19 15:35:46	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.649	  138.703					  1.02	 -49.44	 	 	 
10	2026-05-19 15:58:36	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.4285	  67.5612					  0.96	  58.41	 	 	 
10	2026-05-19 15:58:36	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.805	  139.014					  1.02	 -50.20	 	 	 
10	2026-05-19 17:46:46	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.8555	  67.9882					  0.97	  58.41	 	 	 
10	2026-05-19 17:51:00	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.6484	  67.6906					  0.96	  59.08	 	 	 
10	2026-05-19 18:04:26	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  75.7520	  67.7811					  0.96	  59.18	 	 	 
10	2026-05-19 18:04:26	CL-I	ISE	82426101 / 81414601			mmol/L	>	  115.0	  72.0					  128.636	  139.169					  1.02	 -51.79	 	 	 
10	2026-05-19 18:30:01	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.2566	  68.2469					  1.00	  59.46	 	 	 
10	2026-05-19 18:30:02	CL-I	ISE	82426101 / 81414601			mmol/L	 	  115.0	  72.0					  128.753	  139.260					  1.00	 -51.67	 	 	 
10	2026-05-19 18:33:47	K-I	ISE	82426101 / 81414601			mmol/L	>	  5.00	  1.80					  20.5773	 -5.0691					  1.00	  57.80	 	 	 
10	2026-05-19 18:36:58	NA-I	ISE	82426101 / 81414601			mmol/L	 	  150.0	  110.0					  76.0625	  68.2211					  1.00	  58.21	 	 	 
